basin_id,kge,violation_burden,dominant_class,violation_counts,n_evaluable,aridity_class,landcover_class
08023080,0.6068679008129929,0.248005870548258,MagnitudeFailure,"{'R0': 1541, 'R1': 1952, 'R2': 85, 'R3': 2785, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4558, 'R2': 5479, 'R3': 4558, 'R4': 15, 'R5': 15, 'R6': 15}",,
08025500,0.6878934429749894,0.22581284384533154,MagnitudeFailure,"{'R0': 1713, 'R1': 2033, 'R2': 325, 'R3': 2398, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08029500,0.6263963485175243,0.14161430222755284,MagnitudeFailure,"{'R0': 725, 'R1': 1139, 'R2': 780, 'R3': 961, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08050800,0.3489547404066641,0.3240649386682262,MagnitudeFailure,"{'R0': 2299, 'R1': 1266, 'R2': 48, 'R3': 1963, 'R4': 7, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 2471, 'R2': 5479, 'R3': 2471, 'R4': 15, 'R5': 15, 'R6': 15}",,
08066200,0.6162010072108287,0.21971784120503926,MagnitudeFailure,"{'R0': 903, 'R1': 2041, 'R2': 81, 'R3': 3884, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5427, 'R2': 5479, 'R3': 5427, 'R4': 15, 'R5': 15, 'R6': 15}",,
08066300,0.6372025432627515,0.11778305043499422,MagnitudeFailure,"{'R0': 211, 'R1': 531, 'R2': 250, 'R3': 1699, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08070000,0.6432804210785608,0.20546849877019618,MagnitudeFailure,"{'R0': 1187, 'R1': 1496, 'R2': 602, 'R3': 2769, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08070200,0.6964419204215636,0.1844271199993047,MagnitudeFailure,"{'R0': 904, 'R1': 1229, 'R2': 546, 'R3': 2568, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08079600,-0.23877854905562113,0.3186381662745963,MagnitudeFailure,"{'R0': 1767, 'R1': 1626, 'R2': 205, 'R3': 1590, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 2405, 'R2': 5479, 'R3': 2405, 'R4': 15, 'R5': 15, 'R6': 15}",,
08082700,0.09444928446823353,0.43766842022833685,MagnitudeFailure,"{'R0': 2665, 'R1': 1094, 'R2': 75, 'R3': 1242, 'R4': 10, 'R5': 0, 'R6': 5}","{'R0': 5479, 'R1': 1494, 'R2': 5479, 'R3': 1494, 'R4': 15, 'R5': 15, 'R6': 15}",,
08086212,0.536385928080517,0.42948775671471656,MagnitudeFailure,"{'R0': 3456, 'R1': 2935, 'R2': 363, 'R3': 3171, 'R4': 6, 'R5': 0, 'R6': 4}","{'R0': 5479, 'R1': 3717, 'R2': 5479, 'R3': 3717, 'R4': 15, 'R5': 15, 'R6': 15}",,
08086290,0.5269201069069086,0.41058014257079695,MagnitudeFailure,"{'R0': 2710, 'R1': 2700, 'R2': 33, 'R3': 2934, 'R4': 7, 'R5': 0, 'R6': 3}","{'R0': 5479, 'R1': 3301, 'R2': 5479, 'R3': 3301, 'R4': 15, 'R5': 15, 'R6': 15}",,
08101000,0.45084370664446183,0.2244511564925562,MagnitudeFailure,"{'R0': 471, 'R1': 1792, 'R2': 59, 'R3': 2581, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5001, 'R2': 5479, 'R3': 5001, 'R4': 15, 'R5': 15, 'R6': 15}",,
08103900,0.4510874610137907,0.2098844133437748,TimingFailure,"{'R0': 313, 'R1': 885, 'R2': 0, 'R3': 1403, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3371, 'R2': 5479, 'R3': 3371, 'R4': 15, 'R5': 15, 'R6': 15}",,
08104900,0.2685397038257137,0.20124242052313313,MagnitudeFailure,"{'R0': 1263, 'R1': 2047, 'R2': 138, 'R3': 2389, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5412, 'R2': 5479, 'R3': 5412, 'R4': 15, 'R5': 15, 'R6': 15}",,
08109700,0.6358326830483304,0.2983405725788869,MagnitudeFailure,"{'R0': 1388, 'R1': 1991, 'R2': 686, 'R3': 3248, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5365, 'R2': 5479, 'R3': 5365, 'R4': 15, 'R5': 15, 'R6': 15}",,
08150800,0.3942392371936372,0.2535629893201154,MagnitudeFailure,"{'R0': 1447, 'R1': 2088, 'R2': 842, 'R3': 3096, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5416, 'R2': 5479, 'R3': 5416, 'R4': 15, 'R5': 15, 'R6': 15}",,
08155200,0.39009053726661913,0.22673531084882356,MagnitudeFailure,"{'R0': 1163, 'R1': 2073, 'R2': 78, 'R3': 2337, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4933, 'R2': 5479, 'R3': 4933, 'R4': 15, 'R5': 15, 'R6': 15}",,
08158700,0.656025493276668,0.1844421610612002,MagnitudeFailure,"{'R0': 1249, 'R1': 1794, 'R2': 154, 'R3': 1987, 'R4': 3, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4528, 'R2': 5479, 'R3': 4528, 'R4': 15, 'R5': 15, 'R6': 15}",,
08158810,0.32707077858121725,0.207948237115763,MagnitudeFailure,"{'R0': 1209, 'R1': 1363, 'R2': 155, 'R3': 1490, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4237, 'R2': 5479, 'R3': 4237, 'R4': 15, 'R5': 15, 'R6': 15}",,
08164000,0.5555614080687954,0.2807898556392807,MagnitudeFailure,"{'R0': 1940, 'R1': 2519, 'R2': 364, 'R3': 3024, 'R4': 5, 'R5': 0, 'R6': 3}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08164300,0.5577879174338709,0.25036662286333955,MagnitudeFailure,"{'R0': 1509, 'R1': 2001, 'R2': 146, 'R3': 3004, 'R4': 7, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 5457, 'R2': 5479, 'R3': 5457, 'R4': 15, 'R5': 15, 'R6': 15}",,
08164600,0.6456685225263346,0.28586211856186017,MagnitudeFailure,"{'R0': 1641, 'R1': 2680, 'R2': 37, 'R3': 3603, 'R4': 6, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 5116, 'R2': 5479, 'R3': 5116, 'R4': 15, 'R5': 15, 'R6': 15}",,
08165300,0.2627328870365775,0.2279456626600266,TimingFailure,"{'R0': 954, 'R1': 1788, 'R2': 1244, 'R3': 1469, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08171300,0.38620478387668633,0.19334497256979113,MagnitudeFailure,"{'R0': 1518, 'R1': 1416, 'R2': 632, 'R3': 1342, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4394, 'R2': 5479, 'R3': 4394, 'R4': 15, 'R5': 15, 'R6': 15}",,
08175000,0.6739604026115444,0.33277334303703937,MagnitudeFailure,"{'R0': 2017, 'R1': 3374, 'R2': 110, 'R3': 4282, 'R4': 6, 'R5': 0, 'R6': 2}","{'R0': 5479, 'R1': 5438, 'R2': 5479, 'R3': 5438, 'R4': 15, 'R5': 15, 'R6': 15}",,
08176900,0.5322589510113274,0.3232963972075518,MagnitudeFailure,"{'R0': 1917, 'R1': 2570, 'R2': 407, 'R3': 3351, 'R4': 7, 'R5': 0, 'R6': 3}","{'R0': 5479, 'R1': 5051, 'R2': 5479, 'R3': 5051, 'R4': 15, 'R5': 15, 'R6': 15}",,
08178880,0.06403293408106081,0.27223522918230253,MagnitudeFailure,"{'R0': 1574, 'R1': 2544, 'R2': 1252, 'R3': 1771, 'R4': 8, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 5463, 'R2': 5479, 'R3': 5463, 'R4': 15, 'R5': 15, 'R6': 15}",,
08189500,0.6264883497096856,0.3116035114953792,MagnitudeFailure,"{'R0': 1790, 'R1': 2693, 'R2': 257, 'R3': 3903, 'R4': 6, 'R5': 0, 'R6': 3}","{'R0': 5479, 'R1': 5462, 'R2': 5479, 'R3': 5462, 'R4': 15, 'R5': 15, 'R6': 15}",,
08190000,-0.06790836473959638,0.21286122771795338,MagnitudeFailure,"{'R0': 929, 'R1': 2327, 'R2': 1327, 'R3': 1024, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08190500,-0.0747094478412389,0.3680165965575614,MagnitudeFailure,"{'R0': 1071, 'R1': 4002, 'R2': 88, 'R3': 4384, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4939, 'R2': 5479, 'R3': 4939, 'R4': 15, 'R5': 15, 'R6': 15}",,
08194200,0.21980042382301423,0.4588511685003012,MagnitudeFailure,"{'R0': 2975, 'R1': 1872, 'R2': 150, 'R3': 1948, 'R4': 10, 'R5': 0, 'R6': 5}","{'R0': 5479, 'R1': 2327, 'R2': 5479, 'R3': 2327, 'R4': 15, 'R5': 15, 'R6': 15}",,
08195000,0.17609034372340915,0.2877914808924117,MagnitudeFailure,"{'R0': 1403, 'R1': 2683, 'R2': 1724, 'R3': 1575, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08196000,0.06902454325710161,0.18558826341268395,MagnitudeFailure,"{'R0': 845, 'R1': 1598, 'R2': 803, 'R3': 1315, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08198500,0.4090522093028356,0.3335534190045403,MagnitudeFailure,"{'R0': 1873, 'R1': 3547, 'R2': 222, 'R3': 4196, 'R4': 4, 'R5': 0, 'R6': 4}","{'R0': 5479, 'R1': 5456, 'R2': 5479, 'R3': 5456, 'R4': 15, 'R5': 15, 'R6': 15}",,
08200000,0.08869947342209905,0.25500569523622174,MagnitudeFailure,"{'R0': 1377, 'R1': 2116, 'R2': 540, 'R3': 1884, 'R4': 9, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 5205, 'R2': 5479, 'R3': 5205, 'R4': 15, 'R5': 15, 'R6': 15}",,
08202700,-0.4542919358578601,0.4050713028022685,MagnitudeFailure,"{'R0': 1955, 'R1': 161, 'R2': 2, 'R3': 171, 'R4': 9, 'R5': 0, 'R6': 4}","{'R0': 5479, 'R1': 206, 'R2': 5479, 'R3': 206, 'R4': 15, 'R5': 15, 'R6': 15}",,
08267500,0.7003666783035151,0.15137625044542366,TimingFailure,"{'R0': 0, 'R1': 48, 'R2': 0, 'R3': 644, 'R4': 14, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08269000,0.2728498952591957,0.09754473791706864,TimingFailure,"{'R0': 0, 'R1': 76, 'R2': 0, 'R3': 743, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08271000,0.766893214847332,0.12168365794939986,TimingFailure,"{'R0': 0, 'R1': 60, 'R2': 0, 'R3': 589, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08324000,0.6980358697387619,0.2822708349629321,TimingFailure,"{'R0': 1406, 'R1': 1877, 'R2': 1750, 'R3': 1775, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08377900,0.729949726194677,0.0814764599031801,TimingFailure,"{'R0': 0, 'R1': 70, 'R2': 1, 'R3': 497, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08378500,0.7967464103757511,0.08289138615840567,TimingFailure,"{'R0': 0, 'R1': 9, 'R2': 0, 'R3': 248, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
08380500,0.41052945487882064,0.12540522688359884,TimingFailure,"{'R0': 0, 'R1': 227, 'R2': 4, 'R3': 926, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09034900,0.8842535330832234,0.05671177395944689,TimingFailure,"{'R0': 0, 'R1': 17, 'R2': 0, 'R3': 697, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09035800,0.5716492476474311,0.08680242310466804,TimingFailure,"{'R0': 0, 'R1': 2, 'R2': 0, 'R3': 405, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09035900,0.8691672898475978,0.05805543243031836,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 35, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09047700,0.7655014336730878,0.087949660608905,TimingFailure,"{'R0': 0, 'R1': 53, 'R2': 0, 'R3': 398, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09065500,0.8681810068646197,0.1029819483916947,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 297, 'R4': 8, 'R5': 1, 'R6': 1}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09066000,0.8903159103130609,0.07409763686456514,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 285, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09066200,0.7349936006210662,0.10143665423826036,TimingFailure,"{'R0': 0, 'R1': 23, 'R2': 0, 'R3': 580, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09066300,0.7930511427206526,0.15945414010520081,MagnitudeFailure,"{'R0': 0, 'R1': 471, 'R2': 0, 'R3': 2716, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5468, 'R2': 5479, 'R3': 5468, 'R4': 15, 'R5': 15, 'R6': 15}",,
09081600,0.8062946432779038,0.08766980418741689,TimingFailure,"{'R0': 0, 'R1': 5, 'R2': 0, 'R3': 70, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09107000,0.7668106354500799,0.04926168313647781,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 63, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09210500,0.742592666910962,0.08889526243057909,TimingFailure,"{'R0': 0, 'R1': 70, 'R2': 3, 'R3': 49, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09223000,0.8804223436527272,0.12783702274485262,TimingFailure,"{'R0': 2, 'R1': 46, 'R2': 13, 'R3': 824, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09306242,-0.603849997290433,0.6831503837161804,MagnitudeFailure,"{'R0': 4360, 'R1': 4677, 'R2': 4419, 'R3': 4709, 'R4': 12, 'R5': 0, 'R6': 10}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09312600,0.6275157816562158,0.13106714246981585,TimingFailure,"{'R0': 3, 'R1': 181, 'R2': 23, 'R3': 1161, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5454, 'R2': 5479, 'R3': 5454, 'R4': 15, 'R5': 15, 'R6': 15}",,
09352900,0.7285923104373471,0.13911471505923048,TimingFailure,"{'R0': 0, 'R1': 13, 'R2': 0, 'R3': 574, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09378170,0.5360490744561177,0.40030458166384264,MagnitudeFailure,"{'R0': 2495, 'R1': 3097, 'R2': 1143, 'R3': 3674, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5060, 'R2': 5479, 'R3': 5060, 'R4': 15, 'R5': 15, 'R6': 15}",,
09378630,0.674783501734805,0.30715382473429365,MagnitudeFailure,"{'R0': 1475, 'R1': 1458, 'R2': 157, 'R3': 2015, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3104, 'R2': 5479, 'R3': 3104, 'R4': 15, 'R5': 15, 'R6': 15}",,
09386900,0.21262547283398459,0.3647154017008393,MagnitudeFailure,"{'R0': 58, 'R1': 3268, 'R2': 44, 'R3': 3563, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4096, 'R2': 5479, 'R3': 4096, 'R4': 15, 'R5': 15, 'R6': 15}",,
09404450,0.6162232345074588,0.13176196560025727,TimingFailure,"{'R0': 0, 'R1': 1, 'R2': 0, 'R3': 304, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09430500,0.26972547007260306,0.1490730842437358,TimingFailure,"{'R0': 176, 'R1': 420, 'R2': 429, 'R3': 1405, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09430600,0.12300200701573194,0.17317886358463555,TimingFailure,"{'R0': 10, 'R1': 972, 'R2': 28, 'R3': 1669, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4903, 'R2': 5479, 'R3': 4903, 'R4': 15, 'R5': 15, 'R6': 15}",,
09447800,-0.4220962985671608,0.27744722272920846,MagnitudeFailure,"{'R0': 222, 'R1': 1897, 'R2': 893, 'R3': 3611, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09480000,-0.17872992685712608,0.3323374743119078,MagnitudeFailure,"{'R0': 252, 'R1': 2758, 'R2': 532, 'R3': 3879, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5041, 'R2': 5479, 'R3': 5041, 'R4': 15, 'R5': 15, 'R6': 15}",,
09484000,0.17309205199720945,0.22035804571015838,MagnitudeFailure,"{'R0': 0, 'R1': 1687, 'R2': 0, 'R3': 2285, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3692, 'R2': 5479, 'R3': 3692, 'R4': 15, 'R5': 15, 'R6': 15}",,
09484600,-0.46065072724099276,0.3782549917511052,MagnitudeFailure,"{'R0': 167, 'R1': 4633, 'R2': 350, 'R3': 4967, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5475, 'R2': 5479, 'R3': 5475, 'R4': 15, 'R5': 15, 'R6': 15}",,
09492400,0.6508771689628639,0.12252496545250699,TimingFailure,"{'R0': 0, 'R1': 139, 'R2': 0, 'R3': 177, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09494000,0.6753709481706944,0.12632475512563118,TimingFailure,"{'R0': 0, 'R1': 154, 'R2': 0, 'R3': 673, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09497800,-1.1937276632927212,0.12901665593251618,TimingFailure,"{'R0': 21, 'R1': 116, 'R2': 80, 'R3': 658, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5114, 'R2': 5479, 'R3': 5114, 'R4': 15, 'R5': 15, 'R6': 15}",,
09497980,0.584647351529721,0.2040692166627556,MagnitudeFailure,"{'R0': 0, 'R1': 378, 'R2': 0, 'R3': 3796, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09505200,0.6250031940387142,0.08819649049618021,TimingFailure,"{'R0': 30, 'R1': 347, 'R2': 137, 'R3': 677, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09505350,0.6272181387312794,0.23390922035519587,MagnitudeFailure,"{'R0': 138, 'R1': 730, 'R2': 1, 'R3': 873, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 1584, 'R2': 5479, 'R3': 1584, 'R4': 15, 'R5': 15, 'R6': 15}",,
09505800,0.41019265097408786,0.09282542000191206,TimingFailure,"{'R0': 0, 'R1': 102, 'R2': 1, 'R3': 535, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
09508300,0.08449656660783011,0.27603043285566553,MagnitudeFailure,"{'R0': 0, 'R1': 2300, 'R2': 0, 'R3': 2853, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3868, 'R2': 5479, 'R3': 3868, 'R4': 15, 'R5': 15, 'R6': 15}",,
09510200,0.6098062142775833,0.33297659585968326,MagnitudeFailure,"{'R0': 0, 'R1': 3346, 'R2': 0, 'R3': 3691, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4405, 'R2': 5479, 'R3': 4405, 'R4': 15, 'R5': 15, 'R6': 15}",,
09512280,0.04658359136574286,0.3046894803548796,MagnitudeFailure,"{'R0': 0, 'R1': 1649, 'R2': 0, 'R3': 2137, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 2367, 'R2': 5479, 'R3': 2367, 'R4': 15, 'R5': 15, 'R6': 15}",,
10023000,0.41425657048289133,0.1406200297238808,TimingFailure,"{'R0': 0, 'R1': 478, 'R2': 0, 'R3': 532, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10166430,0.2369745781114313,0.36649004410490216,MagnitudeFailure,"{'R0': 2005, 'R1': 3261, 'R2': 2229, 'R3': 2542, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5478, 'R2': 5479, 'R3': 5478, 'R4': 15, 'R5': 15, 'R6': 15}",,
10172700,0.5733784650099789,0.13989692244848295,TimingFailure,"{'R0': 0, 'R1': 29, 'R2': 0, 'R3': 588, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10172800,0.8886808493266348,0.35517082540261946,BudgetScaleFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 107, 'R4': 9, 'R5': 14, 'R6': 14}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10173450,0.7875726398028379,0.1633651489073176,TimingFailure,"{'R0': 0, 'R1': 377, 'R2': 0, 'R3': 1505, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5478, 'R2': 5479, 'R3': 5478, 'R4': 15, 'R5': 15, 'R6': 15}",,
10205030,0.3841256542175674,0.11176179177639298,TimingFailure,"{'R0': 0, 'R1': 25, 'R2': 0, 'R3': 974, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10234500,0.8557665065416342,0.06773568343197837,TimingFailure,"{'R0': 0, 'R1': 1, 'R2': 0, 'R3': 40, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10242000,0.6089243033051424,0.15574965887066636,TimingFailure,"{'R0': 0, 'R1': 92, 'R2': 0, 'R3': 1133, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10244950,0.6496091351523051,0.12162455783554524,TimingFailure,"{'R0': 0, 'R1': 1, 'R2': 0, 'R3': 1011, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10249300,0.5501415181382556,0.12493590245004736,TimingFailure,"{'R0': 0, 'R1': 71, 'R2': 0, 'R3': 1068, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10258000,0.24974306522782241,0.27048559686293266,MagnitudeFailure,"{'R0': 169, 'R1': 1313, 'R2': 82, 'R3': 2286, 'R4': 13, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3669, 'R2': 5479, 'R3': 3669, 'R4': 15, 'R5': 15, 'R6': 15}",,
